Возраст;Работа;Семейный статус;Образование;Кредитный дефолт;Ипотека;Займ;Контакт;Месяц;День недели;Длительность;Кампания;День;Предыдущий контакт;Доходность;Колебание уровня безработицы;Индекс потребительских цен;Индекс потребительской уверенности;Европейская межбанковская ставка;Количество сотрудников в компании;y
57;Голубой воротничок;Женат / замужем;Базовое (9 классов);Нет;Да;Нет;Городской телефон;Июнь;Вторник;450;3;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
57;Менеджер;Разведен(-а);Неизвестно;Неизвестно;Нет;Нет;Городской телефон;Июнь;Вторник;604;1;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Техник;Женат / замужем;Университетская степень;Нет;Да;Нет;Городской телефон;Июнь;Вторник;108;12;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Менеджер;Не женат / не замужем;Университетская степень;Нет;Нет;Да;Городской телефон;Июнь;Среда;111;3;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Пенсионер;Женат / замужем;Базовое (4 класса);Неизвестно;Да;Нет;Городской телефон;Июнь;Вторник;137;3;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Техник;Женат / замужем;Профессиональный курс;Нет;Да;Да;Городской телефон;Июнь;Вторник;150;1;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Пенсионер;Женат / замужем;Базовое (4 класса);Нет;Да;Нет;Городской телефон;Июнь;Вторник;159;4;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Пенсионер;Женат / замужем;Базовое (4 класса);Нет;Нет;Нет;Городской телефон;Июнь;Вторник;164;1;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Голубой воротничок;Женат / замужем;Высшая школа;Нет;Да;Нет;Городской телефон;Июнь;Вторник;183;2;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Голубой воротничок;Разведен(-а);Неизвестно;Нет;Да;Нет;Городской телефон;Июнь;Среда;215;1;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Обслуживающий персонал;Женат / замужем;Базовое (4 класса);Нет;Да;Нет;Городской телефон;Июнь;Среда;279;1;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
58;Самозанятый;Женат / замужем;Университетская степень;Нет;Нет;Нет;Городской телефон;Июнь;Вторник;380;4;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
59;Пенсионер;Женат / замужем;Профессиональный курс;Нет;Да;Нет;Городской телефон;Июнь;Вторник;77;8;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
59;Пенсионер;Не женат / не замужем;Высшая школа;Нет;Нет;Да;Городской телефон;Июнь;Вторник;103;1;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
59;Пенсионер;Женат / замужем;Профессиональный курс;Нет;Да;Нет;Городской телефон;Июнь;Среда;109;9;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
59;Техник;Женат / замужем;Неизвестно;Нет;Нет;Нет;Городской телефон;Июнь;Вторник;131;4;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
59;Менеджер;Женат / замужем;Университетская степень;Нет;Да;Да;Городской телефон;Июнь;Вторник;215;3;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
59;Пенсионер;Женат / замужем;Базовое (6 классов);Неизвестно;Нет;Нет;Городской телефон;Июнь;Среда;235;5;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
59;Преддприниматель;Женат / замужем;Неизвестно;Нет;Нет;Нет;Городской телефон;Июнь;Вторник;242;2;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
59;Голубой воротничок;Женат / замужем;Базовое (9 классов);Неизвестно;Нет;Нет;Городской телефон;Июнь;Среда;361;1;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
60;Менеджер;Женат / замужем;Высшая школа;Нет;Нет;Да;Городской телефон;Июнь;Среда;16;8;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
60;Неизвестно;Женат / замужем;Базовое (6 классов);Неизвестно;Нет;Нет;Городской телефон;Июнь;Вторник;104;7;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
60;Менеджер;Женат / замужем;Университетская степень;Неизвестно;Нет;Нет;Городской телефон;Июнь;Вторник;111;7;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
60;Пенсионер;Разведен(-а);Базовое (4 класса);Неизвестно;Да;Нет;Городской телефон;Июнь;Вторник;131;1;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
60;Пенсионер;Не женат / не замужем;Высшая школа;Нет;Нет;Нет;Городской телефон;Июнь;Вторник;136;4;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
61;Пенсионер;Женат / замужем;Высшая школа;Нет;Неизвестно;Неизвестно;Городской телефон;Июнь;Среда;99;4;999;0;Отсутствует;1.4;94.465;-41.8;4.864;5228.1;Нет
27;Менеджер;Не женат / не замужем;Университетская степень;Нет;Нет;Нет;Городской телефон;Октябрь;Вторник;540;1;999;0;Отсутствует;-0.1;93.798;-40.4;4.86;5195.8;Да
31;Менеджер;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Городской телефон;Октябрь;Вторник;125;1;999;0;Отсутствует;-0.1;93.798;-40.4;4.86;5195.8;Да
31;Голубой воротничок;Женат / замужем;Базовое (6 классов);Нет;Да;Нет;Городской телефон;Октябрь;Вторник;154;1;999;0;Отсутствует;-0.1;93.798;-40.4;4.86;5195.8;Да
33;Преддприниматель;Женат / замужем;Университетская степень;Нет;Да;Нет;Городской телефон;Октябрь;Вторник;454;1;999;0;Отсутствует;-0.1;93.798;-40.4;4.86;5195.8;Да
34;Менеджер;Не женат / не замужем;Университетская степень;Нет;Нет;Нет;Городской телефон;Октябрь;Вторник;135;1;999;0;Отсутствует;-0.1;93.798;-40.4;4.86;5195.8;Да
43;Голубой воротничок;Женат / замужем;Базовое (9 классов);Нет;Нет;Нет;Городской телефон;Октябрь;Вторник;10;1;999;0;Отсутствует;-0.1;93.798;-40.4;4.86;5195.8;Нет
45;Техник;Разведен(-а);Высшая школа;Нет;Да;Нет;Городской телефон;Октябрь;Вторник;141;1;999;0;Отсутствует;-0.1;93.798;-40.4;4.86;5195.8;Да
22;Голубой воротничок;Не женат / не замужем;Базовое (9 классов);Нет;Да;Нет;Городской телефон;Май;Четверг;100;2;999;0;Отсутствует;1.1;93.994;-36.4;4.86;5191;Нет
24;Обслуживающий персонал;Не женат / не замужем;Высшая школа;Нет;Да;Нет;Городской телефон;Май;Четверг;70;7;999;0;Отсутствует;1.1;93.994;-36.4;4.86;5191;Нет
24;Обслуживающий персонал;Не женат / не замужем;Высшая школа;Нет;Нет;Нет;Городской телефон;Май;Четверг;486;2;999;0;Отсутствует;1.1;93.994;-36.4;4.86;5191;Нет
24;Студент;Не женат / не замужем;Высшая школа;Нет;Нет;Нет;Городской телефон;Май;Четверг;597;1;999;0;Отсутствует;1.1;93.994;-36.4;4.86;5191;Нет
24;Студент;Женат / замужем;Университетская степень;Нет;Нет;Нет;Городской телефон;Май;Четверг;691;1;999;0;Отсутствует;1.1;93.994;-36.4;4.86;5191;Нет
25;Техник;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Городской телефон;Май;Четверг;19;8;999;0;Отсутствует;1.1;93.994;-36.4;4.86;5191;Нет
25;Голубой воротничок;Не женат / не замужем;Базовое (9 классов);Неизвестно;Нет;Нет;Городской телефон;Май;Четверг;56;1;999;0;Отсутствует;1.1;93.994;-36.4;4.86;5191;Нет
25;Голубой воротничок;Не женат / не замужем;Базовое (9 классов);Неизвестно;Да;Нет;Городской телефон;Май;Четверг;113;1;999;0;Отсутствует;1.1;93.994;-36.4;4.86;5191;Нет
